officename,pincode,officeType,Deliverystatus,divisionname,regionname,circlename,Taluk,Districtname,statename,Telephone,Related Suboffice,Related Headoffice,longitude,latitude,latitude,longitude
Positra B.O,361335,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Okhamandal,Jamnagar,GUJARAT,NA,Dwarka S.O,Jamnagar H.O,68.96816307894737,22.244392505263157,22.244392505263157,68.96816307894737
Rafudadnani B.O,361170,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Lalpur,Jamnagar,GUJARAT,NA,Lalpur S.O (Jamnagar),Jamnagar H.O,69.963963,22.1915377,22.1915377,69.963963
Rajasthali B.O,361160,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Kalavad,Jamnagar,GUJARAT,NA,Kalavad S.O,Jamnagar H.O,70.36451397142858,22.2371925,22.2371925,70.36451397142858
Rajpara B.O,361306,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Khambhalia,Jamnagar,GUJARAT,NA,Bhadthar S.O,Jamnagar H.O,69.59681508888889,22.066737155555554,22.066737155555554,69.59681508888889
Rajpara B.O,361335,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Okhamandal,Jamnagar,GUJARAT,NA,Dwarka S.O,Jamnagar H.O,68.96816307894737,22.244392505263157,22.244392505263157,68.96816307894737
Rajpara B.O,363655,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Jodia,Jamnagar,GUJARAT,NA,Amran S.O,Jamnagar H.O,70.5616062,22.8294884,22.8294884,70.5616062
Rampar B.O,361120,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Jamnagar,Jamnagar,GUJARAT,NA,Dhuvav S.O,Jamnagar H.O,70.19161163333334,22.491004066666665,22.491004066666665,70.19161163333334
Ran B.O,361315,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Kalyanpur,Jamnagar,GUJARAT,NA,Bhatia S.O,Jamnagar H.O,69.27512252666666,22.03414318,22.03414318,69.27512252666666
Rangpur B.O,361280,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Lalpur,Jamnagar,GUJARAT,NA,Kanalush S.O,Jamnagar H.O,69.81930615,22.34465885,22.34465885,69.81930615
Ranjit Nagar S.O,361005,S.O,Non-Delivery,Jamnagar,Rajkot,Gujarat,Kalavad,Jamnagar,GUJARAT,0288-2563082,NA,Jamnagar H.O,118.086516,24.440372875,24.440372875,118.086516
Ranjitpar B.O,361315,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Kalyanpur,Jamnagar,GUJARAT,NA,Bhatia S.O,Jamnagar H.O,69.27512252666666,22.03414318,22.03414318,69.27512252666666
Rasangpar B.O,361280,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Lalpur,Jamnagar,GUJARAT,NA,Kanalush S.O,Jamnagar H.O,69.81930615,22.34465885,22.34465885,69.81930615
Raval S.O,361325,S.O,Delivery,Jamnagar,Rajkot,Gujarat,Kalyanpur,Jamnagar,GUJARAT,02891-228230,NA,Jamnagar H.O,69.49223486666666,21.923730366666664,21.923730366666664,69.49223486666666
Reliance Greens S.O,361142,S.O,Delivery,Jamnagar,Rajkot,Gujarat,Jamnagar,Jamnagar,GUJARAT,0288-2319800,NA,Jamnagar H.O,NA,NA,NA,NA
Rentala Kalavad B.O,360510,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Bhanvad,Jamnagar,GUJARAT,NA,Bhanvad S.O,Jamnagar H.O,69.76170183333333,21.929613386666666,21.929613386666666,69.76170183333333
Rozivada B.O,360510,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Bhanvad,Jamnagar,GUJARAT,NA,Bhanvad S.O,Jamnagar H.O,69.76170183333333,21.929613386666666,21.929613386666666,69.76170183333333
Rupamora B.O,360510,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Bhanvad,Jamnagar,GUJARAT,NA,Bhanvad S.O,Jamnagar H.O,69.76170183333333,21.929613386666666,21.929613386666666,69.76170183333333
Sachana B.O,361230,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Jamnagar,Jamnagar,GUJARAT,NA,Balachadi S.O,Jamnagar H.O,70.20856684285715,22.5960112,22.5960112,70.20856684285715
Sadodar B.O,360520,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Jamjodhpur,Jamnagar,GUJARAT,NA,Dhrafa S.O,Jamnagar H.O,70.105160725,22.003578125,22.003578125,70.105160725
Sai Devalia B.O,360510,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Bhanvad,Jamnagar,GUJARAT,NA,Bhanvad S.O,Jamnagar H.O,69.76170183333333,21.929613386666666,21.929613386666666,69.76170183333333
Salaya S.O,361310,S.O,Delivery,Jamnagar,Rajkot,Gujarat,Kalavad,Jamnagar,GUJARAT,02833-285320,NA,Jamnagar H.O,69.5788585,22.307364,22.307364,69.5788585
Samana B.O,360520,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Jamjodhpur,Jamnagar,GUJARAT,NA,Dhrafa S.O,Jamnagar H.O,70.105160725,22.003578125,22.003578125,70.105160725
Samor B.O,361310,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Khambhalia,Jamnagar,GUJARAT,NA,Salaya S.O,Jamnagar H.O,69.5788585,22.307364,22.307364,69.5788585
Sanala B.O,361160,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Kalavad,Jamnagar,GUJARAT,NA,Kalavad S.O,Jamnagar H.O,70.36451397142858,22.2371925,22.2371925,70.36451397142858
Sanosara B.O,360515,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Bhanvad,Jamnagar,GUJARAT,NA,Verad S.O,Jamnagar H.O,69.9150849,21.9509284,21.9509284,69.9150849
Sanosari B.O,361320,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Jamkalyanpur,Jamnagar,GUJARAT,NA,Jamkalyanpur S.O,Jamnagar H.O,69.42620502000001,22.07029074,22.07029074,69.42620502000001
Sansori B.O,360515,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Bhanvad,Jamnagar,GUJARAT,NA,Verad S.O,Jamnagar H.O,69.9150849,21.9509284,21.9509284,69.9150849
Sarmat B.O,361006,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Jamnagar,Jamnagar,GUJARAT,NA,Khodiyar Colony S.O,Jamnagar H.O,70.03927083809523,22.454401119047617,22.454401119047617,70.03927083809523
Sarvania B.O,361160,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Kalavad,Jamnagar,GUJARAT,NA,Kalavad S.O,Jamnagar H.O,70.36451397142858,22.2371925,22.2371925,70.36451397142858
Satapar B.O,360531,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Jamjodhpur,Jamnagar,GUJARAT,NA,Vansjalia S.O,Jamnagar H.O,69.8722902,21.7988636,21.7988636,69.8722902
Satapar B.O,361320,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Jamkalyanpur,Jamnagar,GUJARAT,NA,Jamkalyanpur S.O,Jamnagar H.O,69.42620502000001,22.07029074,22.07029074,69.42620502000001
Satiya B.O,361162,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Kalavad,Jamnagar,GUJARAT,NA,Nikava S.O,Jamnagar H.O,70.50451875,22.2003008,22.2003008,70.50451875
Shampar B.O,361240,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Jodia,Jamnagar,GUJARAT,NA,Balambha S.O,Jamnagar H.O,NA,NA,NA,NA
Shiva B.O,360531,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Jamjodhpur,Jamnagar,GUJARAT,NA,Vansjalia S.O,Jamnagar H.O,69.8722902,21.7988636,21.7988636,69.8722902
Sidhsar B.O,360530,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Jamjodhpur,Jamnagar,GUJARAT,NA,Jamjodhpur S.O,Jamnagar H.O,70.03180655,21.8998151,21.8998151,70.03180655
Sidsara B.O,361315,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Kalyanpur,Jamnagar,GUJARAT,NA,Bhatia S.O,Jamnagar H.O,69.27512252666666,22.03414318,22.03414318,69.27512252666666
Sikka Mahajanpada B.O,361140,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Jamnagar,Jamnagar,GUJARAT,NA,Digvijaygram S.O,Jamnagar H.O,69.8359116,22.42731115,22.42731115,69.8359116
Sikka Tps S.O,361141,S.O,Delivery,Jamnagar,Rajkot,Gujarat,Jamnagar,Jamnagar,GUJARAT,0288-2345107,NA,Jamnagar H.O,NA,NA,NA,NA
Simar B.O,360510,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Bhanvad,Porbandar,GUJARAT,NA,Bhanvad S.O,Jamnagar H.O,69.76170183333333,21.929613386666666,21.929613386666666,69.76170183333333
Singach B.O,361010,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Khambhalia,Jamnagar,GUJARAT,NA,Vadinar S.O,Jamnagar H.O,69.7383883,22.38736105,22.38736105,69.7383883
Sinhan Aher B.O,361305,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Khambhalia,Jamnagar,GUJARAT,NA,Khambhalia S.O,Jamnagar H.O,69.65298653414635,22.20519549512195,22.20519549512195,69.65298653414635
Sisang B.O,361162,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Kalavad,Jamnagar,GUJARAT,NA,Nikava S.O,Jamnagar H.O,70.50451875,22.2003008,22.2003008,70.50451875
Sonardi B.O,361305,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Khambhalia,Jamnagar,GUJARAT,NA,Khambhalia S.O,Jamnagar H.O,69.65298653414635,22.20519549512195,22.20519549512195,69.65298653414635
Sonvadia B.O,360515,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Bhanvad,Jamnagar,GUJARAT,NA,Verad S.O,Jamnagar H.O,69.9150849,21.9509284,21.9509284,69.9150849
Soyal B.O,361210,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Dhrol,Jamnagar,GUJARAT,NA,Dhrol S.O,Jamnagar H.O,70.41547719,22.56701067,22.56701067,70.41547719
Station Road S.O (Jamnagar),361001,S.O,Non-Delivery,Jamnagar,Rajkot,Gujarat,Kalavad,Jamnagar,GUJARAT,0288-2675058,NA,Jamnagar H.O,118.0722603,24.4539575,24.4539575,118.0722603
Surajkaradi S.O,361347,S.O,Delivery,Jamnagar,Rajkot,Gujarat,Okhamandal,Jamnagar,GUJARAT,02892-226515,NA,Jamnagar H.O,69.0199257,22.423524,22.423524,69.0199257
Suryavadar B.O,361325,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Jamkalyanpur,Jamnagar,GUJARAT,NA,Raval S.O,Jamnagar H.O,69.49223486666666,21.923730366666664,21.923730366666664,69.49223486666666
Tankaria B.O,361320,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Jamkalyanpur,Jamnagar,GUJARAT,NA,Jamkalyanpur S.O,Jamnagar H.O,69.42620502000001,22.07029074,22.07029074,69.42620502000001
Tarsai B.O,360531,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Jamjodhpur,Jamnagar,GUJARAT,NA,Vansjalia S.O,Jamnagar H.O,69.8722902,21.7988636,21.7988636,69.8722902
Theba B.O,361120,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Jamnagar,Jamnagar,GUJARAT,NA,Dhuvav S.O,Jamnagar H.O,70.19161163333334,22.491004066666665,22.491004066666665,70.19161163333334
Timbadi B.O,360510,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Bhanvad,Jamnagar,GUJARAT,NA,Bhanvad S.O,Jamnagar H.O,69.76170183333333,21.929613386666666,21.929613386666666,69.76170183333333
Toda B.O,361160,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Kalavad,Jamnagar,GUJARAT,NA,Kalavad S.O,Jamnagar H.O,70.36451397142858,22.2371925,22.2371925,70.36451397142858
Tupni B.O,361335,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Okhamandal,Jamnagar,GUJARAT,NA,Dwarka S.O,Jamnagar H.O,68.96816307894737,22.244392505263157,22.244392505263157,68.96816307894737
Udyognagar S.O,361004,S.O,Delivery,Jamnagar,Rajkot,Gujarat,Kalavad,Jamnagar,GUJARAT,0288-2561052,NA,Jamnagar H.O,118.10396860833333,24.477376966666665,24.477376966666665,118.10396860833333
Umrala B.O,361160,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Kalavad,Jamnagar,GUJARAT,NA,Kalavad S.O,Jamnagar H.O,70.36451397142858,22.2371925,22.2371925,70.36451397142858
Untbet Shampar B.O,363655,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Jodia,Jamnagar,GUJARAT,NA,Amran S.O,Jamnagar H.O,70.5616062,22.8294884,22.8294884,70.5616062
Vachalabara B.O,361310,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Khambhalia,Jamnagar,GUJARAT,NA,Salaya S.O,Jamnagar H.O,69.5788585,22.307364,22.307364,69.5788585
Vadala Moti Metana B.O,361162,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Kalavad,Jamnagar,GUJARAT,NA,Nikava S.O,Jamnagar H.O,70.50451875,22.2003008,22.2003008,70.50451875
Vadala Sethna B.O,360520,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Jamjodhpur,Jamnagar,GUJARAT,NA,Dhrafa S.O,Jamnagar H.O,70.105160725,22.003578125,22.003578125,70.105160725
Vadalia Sinhan B.O,361305,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Khambhalia,Jamnagar,GUJARAT,NA,Khambhalia S.O,Jamnagar H.O,69.65298653414635,22.20519549512195,22.20519549512195,69.65298653414635
Vadatra B.O,361305,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Khambhalia,Jamnagar,GUJARAT,NA,Khambhalia S.O,Jamnagar H.O,69.65298653414635,22.20519549512195,22.20519549512195,69.65298653414635
Vadinar S.O,361010,S.O,Delivery,Jamnagar,Rajkot,Gujarat,Khambhalia,Jamnagar,GUJARAT,02833-256721,NA,Jamnagar H.O,69.7383883,22.38736105,22.38736105,69.7383883
Vadpanchasara B.O,361012,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Jamnagar,Jamnagar,GUJARAT,NA,Chela S.O,Jamnagar H.O,118.09927763333333,24.487384366666667,24.487384366666667,118.09927763333333
Valsura S.O,361150,S.O,Delivery,Jamnagar,Rajkot,Gujarat,Jamnagar,Jamnagar,GUJARAT,0288-2522080,NA,Jamnagar H.O,NA,NA,NA,NA
Vanavad B.O,360530,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Jamjodhpur,Jamnagar,GUJARAT,NA,Jamjodhpur S.O,Jamnagar H.O,70.03180655,21.8998151,21.8998151,70.03180655
Vankiya B.O,361210,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Dhrol,Jamnagar,GUJARAT,NA,Dhrol S.O,Jamnagar H.O,70.41547719,22.56701067,22.56701067,70.41547719
Vansjalia S.O,360531,S.O,Delivery,Jamnagar,Rajkot,Gujarat,Jamjodhpur,Jamnagar,GUJARAT,02898-260062,NA,Jamnagar H.O,69.8722902,21.7988636,21.7988636,69.8722902
Varna B.O,361130,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Jamnagar,Jamnagar,GUJARAT,NA,Jamwanthali S.O,Jamnagar H.O,70.336018,22.38531845,22.38531845,70.336018
Varvala B.O,361335,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Okhamandal,Jamnagar,GUJARAT,NA,Dwarka S.O,Jamnagar H.O,68.96816307894737,22.244392505263157,22.244392505263157,68.96816307894737
Vasai B.O,361335,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Okhamandal,Jamnagar,GUJARAT,NA,Dwarka S.O,Jamnagar H.O,68.96816307894737,22.244392505263157,22.244392505263157,68.96816307894737
Vasai B.O,361006,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Jamnagar,Jamnagar,GUJARAT,NA,Khodiyar Colony S.O,Jamnagar H.O,70.03927083809523,22.454401119047617,22.454401119047617,70.03927083809523
Vasantpur B.O,360530,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Jamjodhpur,Jamnagar,GUJARAT,NA,Jamjodhpur S.O,Jamnagar H.O,70.03180655,21.8998151,21.8998151,70.03180655
Verad S.O,360515,S.O,Delivery,Jamnagar,Rajkot,Gujarat,Bhanvad,Jamnagar,GUJARAT,02896-274330,NA,Jamnagar H.O,69.9150849,21.9509284,21.9509284,69.9150849
Veratia B.O,361130,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Jamnagar,Jamnagar,GUJARAT,NA,Jamwanthali S.O,Jamnagar H.O,70.336018,22.38531845,22.38531845,70.336018
Veraval Moti B.O,361012,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Jamnagar,Jamnagar,GUJARAT,NA,Chela S.O,Jamnagar H.O,118.09927763333333,24.487384366666667,24.487384366666667,118.09927763333333
Vibhapar B.O,361007,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Kalavad,Jamnagar,GUJARAT,NA,Gulabnagar S.O,Jamnagar H.O,NA,NA,NA,NA
Vinzalpar B.O,361306,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Khambhalia,Jamnagar,GUJARAT,NA,Bhadthar S.O,Jamnagar H.O,69.59681508888889,22.066737155555554,22.066737155555554,69.59681508888889
Viramdad B.O,361305,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Khambhalia,Jamnagar,GUJARAT,NA,Khambhalia S.O,Jamnagar H.O,69.65298653414635,22.20519549512195,22.20519549512195,69.65298653414635
Zakhar B.O,361010,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Khambhalia,Jamnagar,GUJARAT,NA,Vadinar S.O,Jamnagar H.O,69.7383883,22.38736105,22.38736105,69.7383883
Zinvari B.O,360515,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Bhanvad,Jamnagar,GUJARAT,NA,Verad S.O,Jamnagar H.O,69.9150849,21.9509284,21.9509284,69.9150849
Zinzuda B.O,363655,B.O,Delivery,Jamnagar,Rajkot,Gujarat,Jodia,Jamnagar,GUJARAT,NA,Amran S.O,Jamnagar H.O,70.5616062,22.8294884,22.8294884,70.5616062
Aalidar B.O,362720,B.O,Delivery,Junagadh,Rajkot,Gujarat,Kodinar,Junagadh,GUJARAT,NA,Kodinar S.O,Junagadh H.O,70.73104461304348,20.790806382608697,20.790806382608697,70.73104461304348
Achhidra B.O,362255,B.O,Delivery,Junagadh,Rajkot,Gujarat,NA,Junagadh,GUJARAT,NA,Sherbaug S.O,Junagadh H.O,70.309880025,21.0241051125,21.0241051125,70.309880025
Adri B.O,362255,B.O,Delivery,Junagadh,Rajkot,Gujarat,Patan-Veraval,Junagadh,GUJARAT,NA,Sherbaug S.O,Junagadh H.O,70.309880025,21.0241051125,21.0241051125,70.309880025
Agatrai S.O,362222,S.O,Delivery,Junagadh,Rajkot,Gujarat,Keshod,Junagadh,GUJARAT,02871-253616,NA,Junagadh H.O,70.265923,21.422915,21.422915,70.265923
Ajab B.O,362229,B.O,Delivery,Junagadh,Rajkot,Gujarat,Keshod,Junagadh,GUJARAT,NA,Keshod Akshaygadh S.O,Junagadh H.O,70.34923245,21.2842374,21.2842374,70.34923245
Ajotha B.O,362268,B.O,Delivery,Junagadh,Rajkot,Gujarat,NA,Junagadh,GUJARAT,NA,Prabhas Patan S.O,Junagadh H.O,70.49852922000001,20.90991228,20.90991228,70.49852922000001
Akala B.O,362150,B.O,Delivery,Junagadh,Rajkot,Gujarat,NA,Junagadh,GUJARAT,NA,Talala S.O,Junagadh H.O,70.53758233529412,21.060960905882354,21.060960905882354,70.53758233529412
Akala B.O,362245,B.O,Delivery,Junagadh,Rajkot,Gujarat,NA,Junagadh,GUJARAT,NA,Malia Hatina S.O,Junagadh H.O,70.34369292666666,21.1692182,21.1692182,70.34369292666666
Akha B.O,362222,B.O,Delivery,Junagadh,Rajkot,Gujarat,NA,Junagadh,GUJARAT,NA,Agatrai S.O,Junagadh H.O,70.265923,21.422915,21.422915,70.265923
Akhodad So B.O,362220,B.O,Delivery,Junagadh,Rajkot,Gujarat,Keshod,Junagadh,GUJARAT,NA,Keshod S.O,Junagadh H.O,70.24998738913044,21.296493702173912,21.296493702173912,70.24998738913044
Akolvadi S.O,362140,S.O,Delivery,Junagadh,Rajkot,Gujarat,NA,Junagadh,GUJARAT,02877-233133,NA,Junagadh H.O,70.66453973333334,21.036253733333336,21.036253733333336,70.66453973333334
Alidhra B.O,362260,B.O,Delivery,Junagadh,Rajkot,Gujarat,NA,Junagadh,GUJARAT,NA,Mendarda S.O,Junagadh H.O,70.45785944285714,21.2916635,21.2916635,70.45785944285714
Ambala B.O,362260,B.O,Delivery,Junagadh,Rajkot,Gujarat,NA,Junagadh,GUJARAT,NA,Mendarda S.O,Junagadh H.O,70.45785944285714,21.2916635,21.2916635,70.45785944285714
Ambala B.O,362565,B.O,Delivery,Junagadh,Rajkot,Gujarat,Una,Junagadh,GUJARAT,NA,Dhokadva S.O,Junagadh H.O,71.0721363,20.9534723,20.9534723,71.0721363
Ambavad B.O,362560,B.O,Delivery,Junagadh,Rajkot,Gujarat,Una,Junagadh,GUJARAT,NA,Una S.O,Junagadh H.O,71.03204501707317,20.82535019268293,20.82535019268293,71.03204501707317
Ambecha B.O,362245,B.O,Delivery,Junagadh,Rajkot,Gujarat,NA,Junagadh,GUJARAT,NA,Malia Hatina S.O,Junagadh H.O,70.34369292666666,21.1692182,21.1692182,70.34369292666666
Amblash B.O,362150,B.O,Delivery,Junagadh,Rajkot,Gujarat,NA,Junagadh,GUJARAT,NA,Talala S.O,Junagadh H.O,70.53758233529412,21.060960905882354,21.060960905882354,70.53758233529412
Ambujanagar S.O,362715,S.O,Delivery,Junagadh,Rajkot,Gujarat,Kodinar,Junagadh,GUJARAT,02871-253616,NA,Junagadh H.O,70.6816984,20.8349734,20.8349734,70.6816984
Amodra B.O,362560,B.O,Delivery,Junagadh,Rajkot,Gujarat,Una,Junagadh,GUJARAT,NA,Una S.O,Junagadh H.O,71.03204501707317,20.82535019268293,20.82535019268293,71.03204501707317
Amrapur B.O,362268,B.O,Delivery,Junagadh,Rajkot,Gujarat,NA,Junagadh,GUJARAT,NA,Prabhas Patan S.O,Junagadh H.O,70.49852922000001,20.90991228,20.90991228,70.49852922000001
Amrapur Gir B.O,362245,B.O,Delivery,Junagadh,Rajkot,Gujarat,NA,Junagadh,GUJARAT,NA,Malia Hatina S.O,Junagadh H.O,70.34369292666666,21.1692182,21.1692182,70.34369292666666
Anandpur B.O,362263,B.O,Delivery,Junagadh,Rajkot,Gujarat,NA,Junagadh,GUJARAT,NA,Bagdu S.O,Junagadh H.O,70.51070155,21.41327695,21.41327695,70.51070155
Aniala B.O,362215,B.O,Delivery,Junagadh,Rajkot,Gujarat,NA,Junagadh,GUJARAT,NA,Lushala S.O,Junagadh H.O,70.39461998,21.35332528,21.35332528,70.39461998
Anjar B.O,362510,B.O,Delivery,Junagadh,Rajkot,Gujarat,Una,Junagadh,GUJARAT,NA,Delvada S.O,Junagadh H.O,71.059789,20.758400575,20.758400575,71.059789
Arena B.O,362250,B.O,Delivery,Junagadh,Rajkot,Gujarat,NA,Junagadh,GUJARAT,NA,Chorvad S.O,Junagadh H.O,70.242872575,21.0333343,21.0333343,70.242872575
Arnej B.O,362725,B.O,Delivery,Junagadh,Rajkot,Gujarat,NA,Junagadh,GUJARAT,NA,Kodinar Khadudyog S.O,Junagadh H.O,NA,NA,NA,NA
Avania B.O,362245,B.O,Delivery,Junagadh,Rajkot,Gujarat,NA,Junagadh,GUJARAT,NA,Malia Hatina S.O,Junagadh H.O,70.34369292666666,21.1692182,21.1692182,70.34369292666666
Babra Gir B.O,362245,B.O,Delivery,Junagadh,Rajkot,Gujarat,NA,Junagadh,GUJARAT,NA,Malia Hatina S.O,Junagadh H.O,70.34369292666666,21.1692182,21.1692182,70.34369292666666
Badodar B.O,362229,B.O,Delivery,Junagadh,Rajkot,Gujarat,Keshod,Junagadh,GUJARAT,NA,Keshod Akshaygadh S.O,Junagadh H.O,70.34923245,21.2842374,21.2842374,70.34923245
Bagdu S.O,362263,S.O,Delivery,Junagadh,Rajkot,Gujarat,Junagadh,Junagadh,GUJARAT,0285-2689622,NA,Junagadh H.O,70.51070155,21.41327695,21.41327695,70.51070155
Bakula Dhanej B.O,362150,B.O,Delivery,Junagadh,Rajkot,Gujarat,NA,Junagadh,GUJARAT,NA,Talala S.O,Junagadh H.O,70.53758233529412,21.060960905882354,21.060960905882354,70.53758233529412
Balagam B.O,362220,B.O,Delivery,Junagadh,Rajkot,Gujarat,Keshod,Junagadh,GUJARAT,NA,Keshod S.O,Junagadh H.O,70.24998738913044,21.296493702173912,21.296493702173912,70.24998738913044
Balot B.O,362610,B.O,Delivery,Junagadh,Rajkot,Gujarat,NA,Junagadh,GUJARAT,NA,Vanthali(S) S.O,Junagadh H.O,70.312198,21.476083272727273,21.476083272727273,70.312198
Bamangadh B.O,362030,B.O,Delivery,Junagadh,Rajkot,Gujarat,NA,Junagadh,GUJARAT,NA,Ranpur(S) S.O,Junagadh H.O,70.667668925,21.57375065,21.57375065,70.667668925
Bamnasa Gir B.O,362140,B.O,Delivery,Junagadh,Rajkot,Gujarat,Talala,Junagadh,GUJARAT,NA,Akolvadi S.O,Junagadh H.O,70.66453973333334,21.036253733333336,21.036253733333336,70.66453973333334
Bandhala B.O,362110,B.O,Delivery,Junagadh,Rajkot,Gujarat,NA,Junagadh,GUJARAT,NA,Bilkha S.O,Junagadh H.O,70.60038411428572,21.4407033,21.4407033,70.60038411428572
Bandharda B.O,362565,B.O,Delivery,Junagadh,Rajkot,Gujarat,Una,Junagadh,GUJARAT,NA,Dhokadva S.O,Junagadh H.O,71.0721363,20.9534723,20.9534723,71.0721363
Bantia B.O,362610,B.O,Delivery,Junagadh,Rajkot,Gujarat,NA,Junagadh,GUJARAT,NA,Vanthali(S) S.O,Junagadh H.O,70.312198,21.476083272727273,21.476083272727273,70.312198
Baradiya B.O,362120,B.O,Delivery,Junagadh,Rajkot,Gujarat,NA,Junagadh,GUJARAT,NA,Sarsai S.O,Junagadh H.O,70.714797,21.3992663,21.3992663,70.714797
Barula B.O,362255,B.O,Delivery,Junagadh,Rajkot,Gujarat,NA,Junagadh,GUJARAT,NA,Sherbaug S.O,Junagadh H.O,70.309880025,21.0241051125,21.0241051125,70.309880025
Barvala Galath B.O,362020,B.O,Delivery,Junagadh,Rajkot,Gujarat,NA,Junagadh,GUJARAT,NA,Bhesan S.O,Junagadh H.O,70.70660235,21.541087216666664,21.541087216666664,70.70660235
Bediya B.O,362565,B.O,Delivery,Junagadh,Rajkot,Gujarat,Una,Junagadh,GUJARAT,NA,Dhokadva S.O,Junagadh H.O,71.0721363,20.9534723,20.9534723,71.0721363
Bhacha B.O,362560,B.O,Delivery,Junagadh,Rajkot,Gujarat,Una,Junagadh,GUJARAT,NA,Una S.O,Junagadh H.O,71.03204501707317,20.82535019268293,20.82535019268293,71.03204501707317
Bhadiyadhar B.O,362560,B.O,Delivery,Junagadh,Rajkot,Gujarat,Una,Junagadh,GUJARAT,NA,Una S.O,Junagadh H.O,71.03204501707317,20.82535019268293,20.82535019268293,71.03204501707317
Bhalpara B.O,362268,B.O,Delivery,Junagadh,Rajkot,Gujarat,NA,Junagadh,GUJARAT,NA,Prabhas Patan S.O,Junagadh H.O,70.49852922000001,20.90991228,20.90991228,70.49852922000001
Bhanduri B.O,362245,B.O,Delivery,Junagadh,Rajkot,Gujarat,NA,Junagadh,GUJARAT,NA,Malia Hatina S.O,Junagadh H.O,70.34369292666666,21.1692182,21.1692182,70.34369292666666
Bhatiya B.O,362215,B.O,Delivery,Junagadh,Rajkot,Gujarat,NA,Junagadh,GUJARAT,NA,Lushala S.O,Junagadh H.O,70.39461998,21.35332528,21.35332528,70.39461998
